,timestamp,video,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
2659,2.0,51,-0.08900000000000001,0.672,0.767,0.094,0.106,1.44,0.35,0.0,0.99,0.0,0.64,0.0,0.91,0.83,1.49,0.87,0.92,0.0,1.05,0.0,0.0,1.4
2660,2.1,51,-0.083,0.662,0.753,0.084,0.108,1.12,0.0,0.0,0.5,0.05,0.97,0.0,0.6,0.69,1.52,0.9,1.54,0.0,1.21,0.0,0.01,0.65
2661,2.2,51,-0.07200000000000001,0.6459999999999999,0.736,0.069,0.111,1.01,0.0,0.0,0.33,0.28,2.13,0.0,0.61,0.68,1.92,0.6,1.42,0.0,1.24,0.0,0.16,0.61
2662,2.3,51,-0.067,0.643,0.736,0.061,0.11,0.7,0.0,0.0,0.0,0.17,1.29,0.0,0.44,0.7,1.56,0.47,1.01,0.0,0.83,0.0,0.38,0.46
2663,2.4,51,-0.061,0.6409999999999999,0.743,0.05,0.111,0.46,0.17,0.0,0.25,0.38,1.18,0.0,0.67,0.76,1.84,0.3,1.05,0.0,1.06,0.0,0.36,0.21
2664,2.5,51,-0.06,0.633,0.74,0.05,0.109,0.9,0.0,0.03,0.14,0.54,0.88,0.0,0.47,0.83,1.69,0.31,1.05,0.09,0.79,0.0,0.41,0.41
2665,2.6,51,-0.06,0.655,0.768,0.046,0.101,0.71,0.0,0.37,0.97,0.29,0.8,0.0,0.53,1.01,1.81,0.39,0.98,0.22,0.75,0.0,0.38,0.85
2666,2.7,51,-0.059,0.647,0.759,0.041,0.101,0.81,0.33,0.0,0.69,0.37,0.6,0.0,0.22,1.06,1.91,0.3,0.73,0.38,0.75,0.0,0.0,0.64
2667,2.8,51,-0.059,0.643,0.75,0.041,0.104,0.55,0.0,0.0,0.0,0.62,1.05,0.0,0.53,1.14,1.73,0.14,1.14,0.12,0.76,0.0,0.18,0.47
2668,2.9,51,-0.061,0.645,0.758,0.042,0.105,0.76,0.0,0.13,0.05,0.64,1.04,0.0,0.57,1.07,1.99,0.25,1.25,0.05,0.87,0.0,0.16,0.34
2669,0.0,3,-0.146,0.054000000000000006,-0.084,0.22,-0.086,1.36,0.0,1.67,1.01,0.42,2.57,0.87,0.75,0.0,0.0,1.65,1.83,0.0,0.66,0.52,0.52,0.3
2670,0.08,3,-0.126,0.165,-0.08900000000000001,0.227,-0.083,1.01,0.0,1.82,1.25,0.0,2.53,0.72,0.51,0.0,0.0,2.24,1.75,0.0,0.8,0.19,0.6,0.28
2671,0.16,3,-0.17800000000000002,0.114,-0.066,0.235,-0.073,0.48,0.0,1.66,0.69,0.0,2.13,0.88,0.5,0.0,0.0,2.41,2.08,0.0,0.73,0.31,0.78,0.25
2673,0.24,3,-0.181,0.053,-0.076,0.223,-0.069,0.88,0.0,1.87,2.3,0.0,2.86,1.38,0.57,0.0,0.0,2.08,2.04,0.0,0.91,0.0,0.91,0.0
2675,0.32,3,-0.21600000000000005,0.051,-0.07400000000000001,0.245,-0.058,1.11,0.0,1.72,1.98,0.0,2.08,1.2,0.94,0.0,0.0,2.24,1.75,0.0,0.36,0.19,0.64,0.0
2677,0.4,3,-0.209,0.044,-0.065,0.314,-0.048,0.89,0.0,2.22,1.89,0.0,2.69,0.67,0.11,0.0,0.78,2.99,0.83,0.0,0.52,0.32,1.96,0.0
2678,0.48,3,-0.202,0.024,-0.058,0.304,-0.045,1.0,0.0,1.76,1.35,0.28,1.54,0.56,0.82,0.0,0.95,1.93,0.8,0.0,0.01,0.59,1.3,0.29
2679,0.56,3,-0.215,0.001,-0.068,0.316,-0.037000000000000005,1.48,0.0,2.39,1.59,0.27,1.0,0.7,0.45,0.0,0.84,2.97,1.8,0.0,0.0,1.01,1.11,0.71
2681,0.64,3,-0.2,0.085,-0.056,0.277,-0.038,1.46,0.0,1.58,0.35,1.7,2.31,0.35,2.16,0.06,0.74,2.13,1.43,0.0,0.0,2.02,0.65,0.47
2682,0.72,3,-0.211,0.138,-0.052000000000000005,0.279,-0.041,1.27,0.0,1.34,0.0,2.68,3.26,1.23,2.41,0.5,1.54,1.29,0.16,0.0,0.25,0.93,0.0,0.37
2683,0.8,3,-0.298,0.08800000000000001,-0.048,0.29100000000000004,-0.044,1.52,0.0,1.76,0.0,2.1,3.45,1.17,1.87,0.37,1.94,2.05,0.89,0.0,0.95,0.93,0.21,0.55
2684,0.88,3,-0.28,0.092,-0.031,0.29100000000000004,-0.056,1.51,0.0,2.42,0.0,1.79,3.41,1.2,1.69,0.19,0.87,1.65,1.04,0.0,1.44,0.69,0.47,0.88
2685,0.96,3,-0.275,0.1,-0.049,0.278,-0.057,1.34,0.0,2.13,0.17,1.91,2.87,0.92,0.68,0.26,0.82,1.68,0.62,0.0,1.24,0.68,0.0,0.79
2686,1.04,3,-0.301,0.094,-0.049,0.281,-0.053,1.65,0.0,2.21,0.0,2.28,3.56,0.72,0.86,0.1,1.25,1.79,0.77,0.0,1.58,0.83,0.0,0.79
2687,1.12,3,-0.233,0.12,-0.041,0.29,-0.053,1.06,0.0,2.4,0.0,2.25,3.72,0.98,0.81,0.2,1.44,1.41,1.02,0.0,1.32,1.13,0.32,1.18
2688,1.2,3,-0.163,0.244,-0.024,0.295,-0.054000000000000006,1.4,0.0,1.92,0.0,1.81,2.79,0.76,0.8,0.22,0.85,1.69,1.31,0.0,0.95,0.9,0.97,1.45
2689,1.28,3,-0.18,0.122,0.009000000000000001,0.252,-0.084,1.97,0.24,1.29,0.0,1.53,3.71,0.73,0.0,0.47,1.33,1.34,1.58,0.0,1.3,0.81,0.42,0.78
2690,1.36,3,-0.136,0.14300000000000002,0.033,0.228,-0.101,1.98,0.27,1.2,0.0,1.21,2.88,0.87,0.0,0.56,1.01,0.8,0.69,0.0,1.17,0.34,0.42,0.51
2692,1.44,3,-0.121,0.205,0.062,0.212,-0.116,1.88,0.36,1.06,0.0,1.19,3.01,0.9,0.04,0.5,0.94,0.6,0.59,0.0,1.16,0.34,0.34,0.38
2694,1.52,3,-0.189,0.166,0.045,0.225,-0.115,1.89,0.47,1.58,0.0,1.02,2.82,1.01,0.0,0.49,1.37,0.87,0.91,0.0,1.35,0.41,0.74,0.36
2696,1.6,3,-0.172,0.14800000000000002,0.004,0.257,-0.101,1.75,0.03,1.67,0.2,0.97,2.8,1.31,0.64,0.04,0.95,1.52,0.96,0.0,1.19,0.97,0.49,0.36
2698,0.0,45,-0.112,-0.065,-0.215,0.168,0.123,0.24,0.0,0.0,1.22,0.0,0.0,0.2,0.0,0.0,0.0,0.78,0.37,0.58,0.0,0.0,0.18,0.64
2699,0.1,45,-0.113,-0.054000000000000006,-0.22,0.158,0.136,0.23,0.0,0.34,1.57,0.0,0.0,0.63,0.0,0.0,0.0,1.03,0.93,0.34,0.09,0.0,0.14,0.85
2700,0.2,45,-0.11,-0.07,-0.231,0.147,0.14800000000000002,0.11,0.12,0.06,1.9,0.0,0.0,0.37,0.0,0.0,0.0,1.48,1.27,1.02,0.0,0.0,0.0,0.83
2701,0.3,45,-0.118,-0.07400000000000001,-0.234,0.16399999999999998,0.154,0.31,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,1.77,1.57,0.38,0.01,0.0,0.0,0.61
2702,0.4,45,-0.106,-0.08800000000000001,-0.257,0.156,0.159,0.17,0.0,0.0,1.73,0.0,0.0,0.09,0.0,0.0,0.0,1.77,2.26,0.64,0.57,0.0,0.29,0.74
2703,0.5,45,-0.099,-0.104,-0.278,0.15,0.165,0.38,0.27,0.0,1.72,0.0,0.0,0.28,0.0,0.0,0.0,1.55,2.43,0.02,0.32,0.0,0.17,0.66
2704,0.6,45,-0.092,-0.121,-0.3,0.145,0.16899999999999998,0.0,0.0,0.0,0.59,0.0,0.0,0.78,0.0,0.0,0.0,1.46,2.58,0.0,0.32,0.0,0.0,0.61
2705,0.7,45,-0.08900000000000001,-0.131,-0.31,0.136,0.17600000000000002,0.09,0.0,0.3,1.16,0.02,0.0,0.61,0.0,0.0,0.0,1.25,2.44,0.0,0.66,0.0,0.19,0.88
2706,0.8,45,-0.095,-0.128,-0.308,0.136,0.16699999999999998,0.0,0.0,0.0,0.79,0.0,0.0,0.37,0.0,0.0,0.0,1.35,1.97,0.53,0.66,0.0,0.0,0.94
2707,0.9,45,-0.097,-0.127,-0.311,0.135,0.182,0.12,0.14,0.15,0.81,0.0,0.0,0.61,0.0,0.0,0.0,1.78,2.54,0.0,0.05,0.0,0.37,1.05
2708,1.0,45,-0.096,-0.123,-0.307,0.13,0.184,0.26,0.0,0.0,1.16,0.0,0.0,0.68,0.0,0.0,0.0,1.52,2.7,0.0,0.52,0.0,0.0,1.11
2709,1.1,45,-0.098,-0.127,-0.309,0.13,0.195,0.1,0.0,0.0,0.85,0.19,0.0,0.35,0.0,0.0,0.0,1.61,2.44,0.0,0.5,0.0,0.31,1.04
2710,1.2,45,-0.096,-0.141,-0.327,0.124,0.211,0.36,0.07,0.0,1.69,0.0,0.0,0.39,0.0,0.0,0.0,1.5,2.29,0.0,0.6,0.0,0.0,1.02
2711,1.3,45,-0.093,-0.16899999999999998,-0.358,0.112,0.235,0.2,0.19,0.0,1.57,0.0,0.0,0.2,0.0,0.0,0.0,1.78,2.39,0.0,0.38,0.0,0.5,0.67
2712,1.4,45,-0.095,-0.174,-0.371,0.117,0.244,0.46,0.17,0.0,1.45,0.0,0.0,0.59,0.0,0.0,0.0,1.94,2.65,0.0,0.56,0.0,0.65,0.79
2713,1.5,45,-0.08800000000000001,-0.199,-0.405,0.099,0.258,0.17,0.0,0.12,1.9,0.0,0.0,0.45,0.0,0.0,0.0,1.85,2.66,0.0,0.73,0.0,0.13,1.32
2714,1.6,45,-0.103,-0.17,-0.358,0.119,0.235,0.84,0.22,0.17,1.88,0.1,0.0,0.62,0.0,0.0,0.36,0.72,2.57,0.0,0.34,0.0,0.11,1.5
2715,2.1,45,-0.223,-0.064,-0.177,0.321,0.147,1.14,0.0,1.46,0.0,0.02,0.0,0.8,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.6,0.68
2716,2.2,45,-0.236,-0.031,-0.146,0.337,0.165,0.68,0.41,1.44,0.0,0.22,0.0,0.68,0.22,0.21,0.0,0.0,0.95,0.0,0.0,0.0,1.12,0.8
2717,0.0,193,0.29600000000000004,0.206,0.133,-0.375,-0.055,0.91,0.5,0.0,1.73,0.0,0.3,0.0,0.0,0.08,0.0,0.45,0.0,0.28,0.0,0.37,0.28,0.0
2718,0.16,193,0.276,0.213,0.135,-0.338,-0.056,0.59,0.53,0.5,0.7,0.0,0.35,0.0,0.0,0.1,0.0,0.56,0.0,0.71,0.0,0.48,0.5,0.0
2719,0.32,193,0.261,0.23,0.155,-0.312,-0.046,0.72,0.17,0.21,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.58,0.0,0.98,0.0,0.49,0.11,0.0
2720,0.48,193,0.255,0.24,0.165,-0.303,-0.047,0.6,0.41,0.59,0.48,0.0,1.18,0.0,0.0,0.0,0.0,0.63,0.0,0.39,0.0,0.83,0.55,0.0
2721,0.64,193,0.251,0.243,0.174,-0.299,-0.05,0.37,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.73,0.0,0.74,0.0,0.9,0.98,0.0
2722,0.8,193,0.241,0.229,0.162,-0.285,-0.055,0.92,0.6,0.74,0.82,0.0,0.19,0.0,0.0,0.21,0.0,0.95,0.0,0.7,0.0,0.71,0.43,0.0
2723,0.96,193,0.251,0.21,0.141,-0.29600000000000004,-0.069,1.04,0.75,0.55,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.34,0.0,0.77,0.99,0.0
2724,1.12,193,0.268,0.208,0.124,-0.304,-0.077,0.55,0.11,0.57,0.4,0.0,0.13,0.0,0.0,0.07,0.0,0.66,0.0,0.66,0.0,0.52,0.63,0.55
2725,1.28,193,0.285,0.19,0.106,-0.325,-0.091,0.97,0.54,0.24,1.04,0.07,0.61,0.0,0.0,0.12,0.0,0.69,0.0,0.94,0.0,0.41,0.52,0.0
2726,1.44,193,0.309,0.213,0.14,-0.362,-0.08199999999999999,0.93,0.61,0.4,0.88,0.11,0.44,0.0,0.0,0.5,0.0,0.39,0.0,0.28,0.0,1.15,0.61,0.0
2727,1.6,193,0.312,0.219,0.146,-0.368,-0.08,1.01,0.55,0.35,0.87,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,1.25,1.37,0.0
2728,1.76,193,0.316,0.209,0.121,-0.381,-0.095,0.78,0.55,0.48,0.82,0.47,0.4,0.0,0.0,0.75,0.0,0.3,0.0,0.3,0.0,1.53,1.5,0.0
2729,1.92,193,0.328,0.219,0.131,-0.404,-0.108,0.47,0.54,0.4,1.27,0.13,0.5,0.0,0.22,0.83,0.0,0.0,0.0,0.51,0.0,1.5,1.47,0.0
2730,2.08,193,0.317,0.223,0.138,-0.39,-0.13699999999999998,0.8,0.72,0.72,1.31,0.3,0.33,0.0,0.26,1.03,0.0,0.0,0.0,0.1,0.0,1.35,0.87,0.0
2731,2.24,193,0.276,0.22,0.14,-0.332,-0.152,0.75,0.52,0.76,0.89,0.3,0.94,0.0,0.0,1.31,0.0,0.0,0.0,0.84,0.0,1.47,0.63,0.0
2732,2.4,193,0.237,0.221,0.149,-0.28,-0.142,1.52,0.87,0.86,0.56,0.58,1.33,0.0,0.11,1.07,0.0,0.06,0.0,0.38,0.0,1.18,0.81,0.0
2733,2.56,193,0.21600000000000005,0.247,0.191,-0.251,-0.115,1.24,0.96,0.64,1.41,0.29,0.53,0.0,0.0,0.62,0.0,0.47,0.0,0.0,0.09,0.68,0.88,0.0
2734,2.72,193,0.204,0.248,0.188,-0.237,-0.096,1.27,0.75,0.57,1.48,0.11,0.81,0.0,0.0,0.72,0.0,0.22,0.0,0.51,0.0,0.29,0.1,0.0
2735,2.88,193,0.196,0.249,0.189,-0.236,-0.087,1.24,0.59,0.67,0.66,0.02,0.56,0.0,0.0,0.6,0.0,0.43,0.01,0.43,0.0,0.0,0.0,0.0
2736,3.04,193,0.185,0.232,0.16399999999999998,-0.228,-0.087,0.93,0.62,0.43,1.27,0.32,1.31,0.0,0.0,0.77,0.0,0.23,0.09,0.59,0.0,0.09,0.0,0.0
2737,3.2,193,0.17800000000000002,0.217,0.145,-0.22,-0.097,1.14,0.57,0.0,0.78,0.44,0.98,0.0,0.0,0.78,0.0,0.06,0.0,0.69,0.0,0.1,0.0,0.0
2738,3.36,193,0.17600000000000002,0.211,0.139,-0.219,-0.103,1.04,0.76,0.06,0.85,0.03,0.81,0.0,0.0,0.7,0.0,0.0,0.0,0.89,0.04,0.02,0.0,0.0
2739,3.52,193,0.166,0.211,0.121,-0.199,-0.107,0.24,0.0,0.48,0.0,0.5,0.51,0.02,0.0,0.63,0.0,0.23,0.0,0.75,0.0,0.0,0.0,1.2
2740,3.68,193,0.171,0.224,0.14800000000000002,-0.21,-0.108,0.5,0.0,0.23,0.31,0.29,0.79,0.0,0.0,0.57,0.0,0.26,0.0,0.8,0.1,0.05,0.0,0.0
2741,3.84,193,0.18,0.244,0.17800000000000002,-0.226,-0.094,1.49,0.64,0.18,0.9,0.47,1.13,0.0,0.33,1.07,0.0,0.21,0.0,0.34,0.0,1.04,0.0,0.0
2742,4.0,193,0.165,0.222,0.156,-0.208,-0.086,1.08,0.69,0.96,1.28,0.44,0.44,0.0,0.17,0.94,0.0,0.42,0.0,0.46,0.0,1.31,0.45,0.0
2743,4.16,193,0.14,0.195,0.117,-0.171,-0.066,1.64,1.11,0.23,1.65,0.0,0.0,0.0,0.0,0.45,0.0,0.68,0.0,0.02,0.0,0.83,0.3,0.0
2744,4.32,193,0.15,0.205,0.129,-0.205,-0.07,1.65,1.15,1.5,0.2,0.02,0.27,0.0,0.0,0.25,0.0,0.48,0.0,0.0,0.0,0.06,0.42,0.0
2745,4.48,193,0.221,0.215,0.13,-0.304,-0.07400000000000001,0.56,0.94,0.0,0.96,0.0,0.0,0.0,0.0,0.36,0.0,0.35,0.0,0.23,0.0,0.6,0.97,0.0
2746,4.8,193,0.159,0.191,0.113,-0.217,-0.069,1.11,0.49,0.0,1.57,0.43,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.89,0.0,0.76,1.21,0.0
2747,4.96,193,0.192,0.238,0.16899999999999998,-0.263,-0.039,1.17,0.98,0.15,1.95,0.0,0.0,0.0,0.0,0.63,0.0,0.05,0.0,0.32,0.0,0.9,1.09,0.0
2748,5.12,193,0.235,0.258,0.189,-0.328,-0.063,0.55,0.79,0.16,1.04,0.0,0.0,0.0,0.0,0.64,0.0,0.4,0.0,0.13,0.0,1.12,0.64,0.0
2749,0.0,187,-0.24,0.257,0.156,0.207,0.123,0.0,0.0,0.55,0.0,0.27,0.22,0.13,0.08,0.15,2.35,0.0,0.0,0.0,0.0,0.0,0.48,0.0
2750,0.07,187,-0.244,0.22,0.132,0.207,0.14400000000000002,0.0,0.0,0.31,0.0,0.21,0.06,0.12,0.0,0.31,2.22,0.0,0.0,0.04,0.0,0.0,0.2,0.0
2751,0.14,187,-0.243,0.218,0.127,0.207,0.152,0.0,0.0,0.65,0.0,0.25,0.29,0.08,0.0,0.35,2.25,0.0,0.0,0.3,0.0,0.0,0.03,0.0
2752,0.211,187,-0.245,0.212,0.12,0.208,0.157,0.0,0.0,0.43,0.0,0.12,0.47,0.03,0.0,0.45,2.35,0.0,0.0,0.0,0.0,0.0,0.4,0.0
2753,0.281,187,-0.243,0.212,0.112,0.207,0.16,0.0,0.0,0.24,0.0,0.02,0.0,0.0,0.0,0.34,1.9,0.0,0.0,0.24,0.0,0.0,0.0,0.0
2754,0.35100000000000003,187,-0.245,0.202,0.104,0.204,0.162,0.0,0.0,0.47,0.0,0.02,0.0,0.13,0.0,0.38,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2755,0.421,187,-0.246,0.202,0.103,0.206,0.16399999999999998,0.0,0.0,0.42,0.0,0.07,0.08,0.0,0.0,0.22,1.67,0.0,0.0,0.14,0.0,0.0,0.13,0.0
2756,0.491,187,-0.263,0.195,0.098,0.212,0.16399999999999998,0.0,0.0,0.43,0.0,0.03,0.03,0.18,0.05,0.27,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2757,0.561,187,-0.261,0.19,0.102,0.219,0.16,0.0,0.0,0.46,0.0,0.0,0.0,0.11,0.18,0.2,1.48,0.0,0.0,0.0,0.0,0.0,0.03,0.0
2758,0.632,187,-0.274,0.21,0.093,0.217,0.16,0.0,0.0,0.47,0.0,0.0,0.0,0.34,0.39,0.2,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2759,0.7020000000000001,187,-0.265,0.193,0.084,0.213,0.162,0.0,0.08,0.17,0.0,0.0,0.0,0.19,0.28,0.21,1.19,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2760,0.772,187,-0.254,0.193,0.086,0.215,0.162,0.0,0.08,0.21,0.0,0.0,0.03,0.11,0.32,0.23,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2761,0.8420000000000001,187,-0.19,0.275,0.095,0.224,0.163,0.0,0.0,0.95,0.0,0.62,1.52,0.69,0.4,0.27,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.88
2762,0.912,187,-0.16699999999999998,0.228,0.097,0.23,0.16,0.0,0.0,0.78,0.0,0.56,1.25,0.63,0.39,0.26,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.59
2763,0.982,187,-0.207,0.17,0.102,0.23,0.158,0.0,0.0,0.62,0.0,0.32,0.27,0.24,0.3,0.31,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.11
2764,1.053,187,-0.238,0.17600000000000002,0.101,0.236,0.159,0.0,0.0,0.5,0.0,0.0,0.0,0.19,0.16,0.35,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2765,1.123,187,-0.277,0.191,0.102,0.241,0.157,0.0,0.0,0.64,0.0,0.0,0.0,0.21,0.22,0.12,0.84,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2766,1.193,187,-0.28600000000000003,0.194,0.102,0.248,0.156,0.0,0.0,0.79,0.0,0.0,0.16,0.31,0.22,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2767,1.263,187,-0.293,0.191,0.096,0.253,0.159,0.0,0.0,0.72,0.0,0.0,0.0,0.29,0.22,0.01,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2768,1.3330000000000002,187,-0.295,0.19,0.093,0.254,0.16,0.0,0.0,0.58,0.0,0.0,0.0,0.13,0.23,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2769,1.404,187,-0.304,0.202,0.092,0.256,0.159,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.2,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2770,1.474,187,-0.298,0.191,0.093,0.256,0.16,0.0,0.0,0.62,0.0,0.0,0.0,0.09,0.27,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2771,1.544,187,-0.31,0.199,0.097,0.265,0.156,0.0,0.0,0.63,0.0,0.0,0.0,0.23,0.34,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2772,1.614,187,-0.312,0.209,0.1,0.266,0.155,0.0,0.0,0.72,0.0,0.0,0.0,0.29,0.32,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2773,1.6840000000000002,187,-0.31,0.201,0.105,0.265,0.154,0.0,0.0,0.57,0.0,0.0,0.0,0.09,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.26,0.0
2774,1.754,187,-0.32299999999999995,0.221,0.108,0.272,0.154,0.0,0.0,0.48,0.0,0.0,0.0,0.16,0.5,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.17,0.0
2775,1.825,187,-0.332,0.214,0.111,0.273,0.153,0.0,0.0,0.62,0.0,0.0,0.0,0.16,0.4,0.01,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2776,1.895,187,-0.32299999999999995,0.225,0.115,0.276,0.152,0.0,0.0,0.71,0.0,0.0,0.0,0.13,0.34,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2777,1.965,187,-0.326,0.228,0.114,0.274,0.151,0.0,0.0,0.68,0.0,0.0,0.0,0.12,0.24,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2778,2.035,187,-0.321,0.226,0.11,0.272,0.151,0.0,0.0,0.54,0.0,0.0,0.0,0.14,0.3,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2779,2.105,187,-0.321,0.211,0.104,0.269,0.153,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.36,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2780,2.175,187,-0.32299999999999995,0.211,0.104,0.269,0.153,0.0,0.04,0.48,0.0,0.0,0.0,0.16,0.26,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.04,0.0
2781,2.246,187,-0.33,0.232,0.109,0.272,0.153,0.0,0.0,0.62,0.0,0.0,0.0,0.16,0.21,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.07,0.0
2782,2.316,187,-0.324,0.22,0.107,0.273,0.152,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.29,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2783,0.15,79,-0.247,0.14800000000000002,0.023,0.34,0.411,0.76,0.0,1.01,0.0,0.0,0.0,0.0,0.87,0.0,1.76,0.56,0.0,0.0,0.05,1.12,0.0,0.31
2784,0.3,79,-0.252,0.152,0.021,0.342,0.446,0.91,0.0,0.87,0.0,0.0,0.0,0.35,0.81,0.0,1.06,0.89,0.23,0.0,0.0,1.48,0.0,0.46
2785,0.45,79,-0.251,0.21,0.1,0.337,0.43,1.01,0.0,1.62,0.0,0.11,0.0,0.38,0.43,0.0,1.33,1.05,0.0,0.0,0.15,1.27,0.0,0.57
2786,0.75,79,-0.278,0.189,0.07200000000000001,0.388,0.472,0.83,0.0,1.05,0.0,0.0,0.0,0.18,0.74,0.0,0.3,1.03,0.7,0.0,0.49,1.63,2.08,0.57
2787,0.9,79,-0.29,0.128,-0.001,0.411,0.507,1.6,0.28,1.45,1.34,0.0,0.0,0.0,0.3,0.0,0.0,1.19,0.85,0.0,0.3,0.79,1.51,0.23
2788,1.65,79,-0.441,0.069,-0.08800000000000001,0.562,0.5579999999999999,0.33,0.0,0.68,0.33,0.0,0.0,0.03,0.5,0.0,0.0,1.43,0.55,0.0,0.0,0.7,0.74,0.41
2789,1.95,79,-0.46,0.006,-0.18,0.565,0.631,0.05,0.0,1.35,0.02,0.0,0.0,0.0,0.37,0.0,0.0,1.53,0.9,0.0,0.72,0.8,0.22,0.58
2790,2.1,79,-0.413,0.079,-0.067,0.4970000000000001,0.561,0.1,0.0,1.19,0.0,0.0,0.0,0.61,1.03,0.0,0.14,1.23,1.38,0.0,0.0,1.15,1.05,0.6
2791,2.25,79,-0.387,0.128,0.02,0.466,0.506,0.93,0.0,1.81,0.0,0.1,0.0,0.62,0.81,0.0,0.23,1.28,0.63,0.35,0.0,1.54,0.57,0.54
2792,4.5,79,0.018000000000000002,0.292,0.282,-0.118,0.7170000000000001,1.18,0.0,0.56,0.26,0.25,0.78,0.17,1.08,0.0,0.0,1.23,1.29,0.0,0.14,1.62,3.34,0.1
2793,4.65,79,0.006,0.309,0.303,-0.118,0.7090000000000001,0.68,0.0,0.0,0.34,0.32,0.14,0.45,0.24,0.0,0.0,1.36,1.28,0.0,0.0,1.1,2.42,0.37
2794,4.8,79,-0.003,0.29,0.293,-0.108,0.722,0.18,0.0,0.12,0.87,0.62,0.0,0.61,1.57,0.0,0.0,1.04,1.82,0.6,0.0,0.83,0.0,0.23
2795,0.0,352,0.6940000000000001,0.333,0.32299999999999995,-0.8440000000000001,0.115,0.19,0.0,0.0,1.49,0.6,0.26,0.0,0.0,0.0,0.0,1.55,0.0,0.0,1.15,0.19,2.73,0.0
2796,0.11,352,0.7140000000000001,0.337,0.334,-0.861,0.093,0.0,0.0,0.0,1.72,0.81,0.39,0.05,0.0,0.0,0.0,2.41,0.0,0.0,1.34,0.0,4.21,0.0
2797,0.22,352,0.722,0.341,0.338,-0.868,0.084,0.13,0.0,0.0,1.6,0.81,1.47,0.02,0.0,0.0,0.0,2.86,0.0,0.0,1.97,0.0,4.67,0.01
2798,0.33,352,0.7240000000000001,0.345,0.341,-0.8690000000000001,0.084,0.0,0.0,0.0,1.29,0.73,0.93,0.0,0.0,0.0,0.0,3.24,0.0,0.0,1.8,0.0,2.58,0.0
2799,0.44,352,0.726,0.348,0.344,-0.872,0.087,0.0,0.0,0.0,1.22,0.8,1.51,0.0,0.0,0.0,0.0,2.91,0.0,0.0,1.79,0.0,5.0,0.0
2800,0.55,352,0.725,0.349,0.34600000000000003,-0.87,0.08900000000000001,0.0,0.0,0.0,1.57,0.78,1.57,0.08,0.0,0.0,0.0,2.7,0.0,0.0,1.76,0.0,5.0,0.0
2801,0.6609999999999999,352,0.725,0.34700000000000003,0.343,-0.87,0.087,0.0,0.0,0.0,1.34,0.75,1.76,0.31,0.0,0.0,0.0,3.42,0.0,0.0,1.49,0.0,0.0,0.0
2802,0.7709999999999999,352,0.725,0.348,0.344,-0.87,0.08800000000000001,0.0,0.0,0.0,1.22,0.78,1.55,0.47,0.0,0.0,0.0,3.37,0.0,0.0,1.57,0.0,0.0,0.0
